user_id,experience_id,experience_name,category,quality_score,popularity_score,novelty_score,difficulty,avg_session_minutes,preferred_category,secondary_category,novelty_preference,social_preference,preferred_session_minutes,primary_category_match,secondary_category_match,session_length_gap,novelty_alignment,meaningful_engagement,personalized_score,rank
212,1087,Experience 1087,Creative,0.7417160017369715,0.3980069401610766,0.5803538931422866,0.1954958273965873,33,Creative,Simulation,0.3720129864559743,0.2656793782718515,48,1.0,0.0,0.25,0.7916590933136878,0,0.7661969284866161,3
212,1110,Experience 1110,Creative,0.8487034770737338,0.6513439158584452,0.7080979103356375,0.2741343936886083,18,Creative,Simulation,0.3720129864559743,0.2656793782718515,48,1.0,0.0,0.5,0.6639150761203367,1,0.7654328163323102,4
212,1095,Experience 1095,Creative,0.5802362817422383,0.4006003917193433,0.7708173982045061,0.4033544032491283,54,Creative,Simulation,0.3720129864559743,0.2656793782718515,48,1.0,0.0,0.1,0.6011955882514681,0,0.7288820713161408,5
213,1051,Experience 1051,Adventure,0.7608650542535511,0.4945204429565272,0.5049786641965721,0.9492935230092574,34,Adventure,Action,0.4552106260211411,0.6365131167787211,35,1.0,0.0,0.0166666666666666,0.9502319618245688,1,0.8019606049667575,1
213,1008,Experience 1008,Adventure,0.8415828324170402,0.3364498304651394,0.599089106012921,0.2728043301458357,40,Adventure,Action,0.4552106260211411,0.6365131167787211,35,1.0,0.0,0.0833333333333333,0.8561215200082202,1,0.8002427721439836,2
213,1096,Experience 1096,Adventure,0.7903170826018652,0.4751627362769494,0.5362341337297925,0.9233469677258124,13,Adventure,Action,0.4552106260211411,0.6365131167787211,35,1.0,0.0,0.3666666666666666,0.9189764922913486,0,0.7759821676179035,3
213,1118,Experience 1118,Adventure,0.6594774101626886,0.3565880675711896,0.5086937555214479,0.0351168111096665,58,Adventure,Action,0.4552106260211411,0.6365131167787211,35,1.0,0.0,0.3833333333333333,0.9465168704996932,0,0.7606397320830721,4
213,1022,Experience 1022,Adventure,0.5006486309375991,0.407575941114626,0.4697425498140824,0.908608246555642,36,Adventure,Action,0.4552106260211411,0.6365131167787211,35,1.0,0.0,0.0166666666666666,0.9854680762070588,1,0.7556682897853314,5
214,1028,Experience 1028,Simulation,0.7474374024719366,0.7598079156453001,0.9057260947827066,0.4943145335346177,16,Simulation,Adventure,0.5842738135482076,0.4655991866340394,50,1.0,0.0,0.5666666666666667,0.678547718765501,0,0.7390697509349867,1
214,1020,Experience 1020,Simulation,0.8220634578382588,0.5054615596538111,0.3982077558970217,0.6135164847298321,13,Simulation,Adventure,0.5842738135482076,0.4655991866340394,50,1.0,0.0,0.6166666666666667,0.8139339423488141,1,0.7363423021206996,2
214,1016,Experience 1016,Simulation,0.6327408434291123,0.2893552650923534,0.337198205686132,0.4979318527888876,53,Simulation,Adventure,0.5842738135482076,0.4655991866340394,50,1.0,0.0,0.05,0.7529243921379245,1,0.7292956083084285,3
214,1056,Experience 1056,Simulation,0.5850817489192739,0.1274880872408227,0.8708251250831834,0.1754622465790878,53,Simulation,Adventure,0.5842738135482076,0.4655991866340394,50,1.0,0.0,0.05,0.7134486884650242,1,0.7236295874152026,4
214,1118,Experience 1118,Adventure,0.6594774101626886,0.3565880675711896,0.5086937555214479,0.0351168111096665,58,Simulation,Adventure,0.5842738135482076,0.4655991866340394,50,0.0,1.0,0.1333333333333333,0.9244199419732404,1,0.5659197059152666,5
215,1020,Experience 1020,Simulation,0.8220634578382588,0.5054615596538111,0.3982077558970217,0.6135164847298321,13,Simulation,Adventure,0.6173686885055913,0.6909678268925457,12,1.0,0.0,0.0166666666666666,0.7808390673914303,0,0.771888595889301,1
215,1025,Experience 1025,Social,0.838744739121835,0.7279884901895025,0.5876677647056102,0.0811540004238993,14,Simulation,Adventure,0.6173686885055913,0.6909678268925457,12,0.0,0.0,0.0333333333333333,0.9702990762000188,1,0.554544858306579,2
215,1051,Experience 1051,Adventure,0.7608650542535511,0.4945204429565272,0.5049786641965721,0.9492935230092574,34,Simulation,Adventure,0.6173686885055913,0.6909678268925457,12,0.0,1.0,0.3666666666666666,0.8876099756909808,0,0.5469477903850146,3
215,1099,Experience 1099,Adventure,0.8332801744008336,0.4077151465805127,0.8307594812615263,0.7545731382181347,49,Simulation,Adventure,0.6173686885055913,0.6909678268925457,12,0.0,1.0,0.6166666666666667,0.786609207244065,0,0.532571276102933,4
215,1107,Experience 1107,Social,0.7428970964662264,0.8045676070342606,0.8160785123357384,0.9076048913904824,23,Simulation,Adventure,0.6173686885055913,0.6909678268925457,12,0.0,0.0,0.1833333333333333,0.801290176169853,0,0.4920083546019215,5
216,1006,Experience 1006,Action,0.8770181756508404,0.5275353377269014,0.8047332447846338,0.7517807092307816,28,Action,Simulation,0.6186066920786717,0.5406744659770846,29,1.0,0.0,0.0166666666666666,0.8138734472940379,1,0.8241165556274974,1
216,1116,Experience 1116,Action,0.6678760843020042,0.5482724230839826,0.6479003468582198,0.8466710505082435,57,Action,Simulation,0.6186066920786717,0.5406744659770846,29,1.0,0.0,0.4666666666666667,0.9707063452204518,0,0.777748520878564,2
216,1103,Experience 1103,Action,0.6677544964493587,0.4461723957193605,0.794276194278496,0.1853752728024856,59,Action,Simulation,0.6186066920786717,0.5406744659770846,29,1.0,0.0,0.5,0.8243304978001756,1,0.7609503294882286,3
216,1086,Experience 1086,Action,0.6307900998772656,0.1325899003231649,0.3014212434741936,0.1888364204756389,42,Action,Simulation,0.6186066920786717,0.5406744659770846,29,1.0,0.0,0.2166666666666666,0.6828145513955219,0,0.7217870644557753,4
216,1115,Experience 1115,Simulation,0.626658707429628,0.7075065986188209,0.5404405149990236,0.2246894745458737,42,Action,Simulation,0.6186066920786717,0.5406744659770846,29,0.0,1.0,0.2166666666666666,0.921833822920352,0,0.5953724150364766,5
217,1010,Experience 1010,Simulation,0.8201589080775701,0.1741976609077686,0.1927429310808082,0.4388217018019487,21,Simulation,Sports,0.3691679637939114,0.4785859480058245,29,1.0,0.0,0.1333333333333333,0.8235749672868968,0,0.7747958171591962,1
217,1111,Experience 1111,Sports,0.9428982678236224,0.8155250577848677,0.575778764164542,0.2547283501174674,25,Simulation,Sports,0.3691679637939114,0.4785859480058245,29,0.0,1.0,0.0666666666666666,0.7933891996293694,1,0.7030144102468102,2
217,1037,Experience 1037,Sports,0.7994490651436071,0.7023148063737304,0.3263399911584964,0.9948242136208678,35,Simulation,Sports,0.3691679637939114,0.4785859480058245,29,0.0,1.0,0.1,0.957172027364585,0,0.6721735149770388,3
217,1027,Experience 1027,Sports,0.8258355726034926,0.7779980359761599,0.5071112833110228,0.4772006332829246,49,Simulation,Sports,0.3691679637939114,0.4785859480058245,29,0.0,1.0,0.3333333333333333,0.8620566804828886,0,0.6604156871694974,4
217,1036,Experience 1036,Sports,0.9655169972756756,0.2298411882545339,0.2550485289661252,0.8478368672236546,17,Simulation,Sports,0.3691679637939114,0.4785859480058245,29,0.0,1.0,0.2,0.8858805651722137,0,0.652848289325217,5
218,1027,Experience 1027,Sports,0.8258355726034926,0.7779980359761599,0.5071112833110228,0.4772006332829246,49,Sports,Simulation,0.5046743186921044,0.6588484643831866,33,1.0,0.0,0.2666666666666666,0.9975630353810816,0,0.8345644064787697,1
218,1088,Experience 1088,Sports,0.931739259022481,0.4207879774878386,0.5549692853271866,0.4100487869149942,11,Sports,Simulation,0.5046743186921044,0.6588484643831866,33,1.0,0.0,0.3666666666666666,0.9497050333649178,0,0.8207336997378636,2
218,1024,Experience 1024,Sports,0.7120515552427965,0.5535760301547662,0.4935230317114728,0.4609313910731102,39,Sports,Simulation,0.5046743186921044,0.6588484643831866,33,1.0,0.0,0.1,0.9888487130193684,1,0.8158102942299715,3
218,1001,Experience 1001,Sports,0.6452560499996463,0.8044840559110404,0.5776422262968883,0.3608105614175153,41,Sports,Simulation,0.5046743186921044,0.6588484643831866,33,1.0,0.0,0.1333333333333333,0.927032092395216,1,0.8112852505222381,4
218,1070,Experience 1070,Sports,0.9021629239090754,0.4240213755135868,0.7602726894428304,0.7757910864370905,50,Sports,Simulation,0.5046743186921044,0.6588484643831866,33,1.0,0.0,0.2833333333333333,0.744401629249274,1,0.8067779269994034,5
219,1076,Experience 1076,Creative,0.7805257487778566,0.3562342599893083,0.7812983230640933,0.571167362055741,8,Creative,Strategy,0.3954457144541962,0.7321230096079026,26,1.0,0.0,0.3,0.6141473913901029,1,0.759333562918546,1
219,1038,Experience 1038,Creative,0.8025898263845425,0.4058560569474049,0.8087225901435202,0.8729120163870842,60,Creative,Strategy,0.3954457144541962,0.7321230096079026,26,1.0,0.0,0.5666666666666667,0.586723124310676,1,0.7478524980064033,2
219,1094,Experience 1094,Strategy,0.777065958629862,0.5840090382012306,0.3016147592800985,0.4118434403009737,40,Creative,Strategy,0.3954457144541962,0.7321230096079026,26,0.0,1.0,0.2333333333333333,0.9061690448259024,1,0.603310002801168,3
219,1060,Experience 1060,Strategy,0.8620933017122632,0.1051567799118504,0.3772606570904063,0.1400554046894906,58,Creative,Strategy,0.3954457144541962,0.7321230096079026,26,0.0,1.0,0.5333333333333333,0.9818149426362102,1,0.5804378320093865,4
219,1025,Experience 1025,Social,0.838744739121835,0.7279884901895025,0.5876677647056102,0.0811540004238993,14,Creative,Strategy,0.3954457144541962,0.7321230096079026,26,0.0,0.0,0.2,0.807777949748586,0,0.5465815873298319,5
220,1088,Experience 1088,Sports,0.931739259022481,0.4207879774878386,0.5549692853271866,0.4100487869149942,11,Sports,Action,0.8088268686637847,0.9120147674203876,16,1.0,0.0,0.0833333333333333,0.7461424166634019,1,0.823078211660266,1
220,1070,Experience 1070,Sports,0.9021629239090754,0.4240213755135868,0.7602726894428304,0.7757910864370905,50,Sports,Action,0.8088268686637847,0.9120147674203876,16,1.0,0.0,0.5666666666666667,0.9514458207790456,1,0.8169483227024845,2
220,1091,Experience 1091,Sports,0.6742348817628386,0.2717222536331008,0.7498162980972818,0.6422524185679935,12,Sports,Action,0.8088268686637847,0.9120147674203876,16,1.0,0.0,0.0666666666666666,0.9409894294334972,1,0.8012285123147065,3
220,1050,Experience 1050,Sports,0.6444432625143321,0.2032573812502654,0.7840857883345029,0.0579453445381299,24,Sports,Action,0.8088268686637847,0.9120147674203876,16,1.0,0.0,0.1333333333333333,0.9752589196707182,0,0.7989407552106975,4
220,1036,Experience 1036,Sports,0.9655169972756756,0.2298411882545339,0.2550485289661252,0.8478368672236546,17,Sports,Action,0.8088268686637847,0.9120147674203876,16,1.0,0.0,0.0166666666666666,0.4462216603023404,0,0.780481956296972,5
221,1076,Experience 1076,Creative,0.7805257487778566,0.3562342599893083,0.7812983230640933,0.571167362055741,8,Creative,Sports,0.899673674331293,0.6085405359116781,19,1.0,0.0,0.1833333333333333,0.8816246487328003,1,0.8104603462954934,1
221,1043,Experience 1043,Creative,0.8838983032607785,0.7641225701636372,0.5942808569171103,0.6062993981927156,47,Creative,Sports,0.899673674331293,0.6085405359116781,19,1.0,0.0,0.4666666666666667,0.6946071825858173,0,0.807286788036789,2
221,1038,Experience 1038,Creative,0.8025898263845425,0.4058560569474049,0.8087225901435202,0.8729120163870842,60,Creative,Sports,0.899673674331293,0.6085405359116781,19,1.0,0.0,0.6833333333333333,0.9090489158122272,0,0.7910806687418441,3
221,1087,Experience 1087,Creative,0.7417160017369715,0.3980069401610766,0.5803538931422866,0.1954958273965873,33,Creative,Sports,0.899673674331293,0.6085405359116781,19,1.0,0.0,0.2333333333333333,0.6806802188109936,0,0.7805399211297703,4
221,1095,Experience 1095,Creative,0.5802362817422383,0.4006003917193433,0.7708173982045061,0.4033544032491283,54,Creative,Sports,0.899673674331293,0.6085405359116781,19,1.0,0.0,0.5833333333333334,0.8711437238732131,1,0.7555765389791335,5
222,1043,Experience 1043,Creative,0.8838983032607785,0.7641225701636372,0.5942808569171103,0.6062993981927156,47,Creative,Sports,0.3895411872046781,0.2858624457342292,48,1.0,0.0,0.0166666666666666,0.7952603302875678,0,0.8484140254741577,1
222,1087,Experience 1087,Creative,0.7417160017369715,0.3980069401610766,0.5803538931422866,0.1954958273965873,33,Creative,Sports,0.3895411872046781,0.2858624457342292,48,1.0,0.0,0.25,0.8091872940623915,1,0.7992184350990169,2
222,1021,Experience 1021,Creative,0.6317033375365485,0.227795161908673,0.5969784094803497,0.8897794665398687,40,Creative,Sports,0.3895411872046781,0.2858624457342292,48,1.0,0.0,0.1333333333333333,0.7925627777243284,1,0.7740953588038848,3
222,1095,Experience 1095,Creative,0.5802362817422383,0.4006003917193433,0.7708173982045061,0.4033544032491283,54,Creative,Sports,0.3895411872046781,0.2858624457342292,48,1.0,0.0,0.1,0.618723789000172,0,0.7655612284659244,4
222,1041,Experience 1041,Sports,0.6879201981801872,0.7175911275892214,0.4277301159158936,0.4016616340093764,51,Creative,Sports,0.3895411872046781,0.2858624457342292,48,0.0,1.0,0.05,0.9618110712887844,0,0.6855290399857444,5
223,1107,Experience 1107,Social,0.7428970964662264,0.8045676070342606,0.8160785123357384,0.9076048913904824,23,Social,Puzzle,0.979328246394342,0.4559992542657642,33,1.0,0.0,0.1666666666666666,0.8367502659413963,0,0.8479574690789848,1
223,1025,Experience 1025,Social,0.838744739121835,0.7279884901895025,0.5876677647056102,0.0811540004238993,14,Social,Puzzle,0.979328246394342,0.4559992542657642,33,1.0,0.0,0.3166666666666666,0.6083395183112682,1,0.8267777167234209,2
223,1059,Experience 1059,Social,0.7489549716721217,0.4911530499138364,0.6826986067555766,0.9132851837019758,49,Social,Puzzle,0.979328246394342,0.4559992542657642,33,1.0,0.0,0.2666666666666666,0.7033703603612346,1,0.8164316933760392,3
223,1007,Experience 1007,Social,0.6113602755027672,0.3693255620200327,0.760432490906593,0.3138467721116466,56,Social,Puzzle,0.979328246394342,0.4559992542657642,33,1.0,0.0,0.3833333333333333,0.781104244512251,1,0.7965192339718706,4
223,1084,Experience 1084,Social,0.6722561348379004,0.2863456816441453,0.5362524927433157,0.7470758006298863,26,Social,Puzzle,0.979328246394342,0.4559992542657642,33,1.0,0.0,0.1166666666666666,0.5569242463489736,0,0.7820431266974213,5
224,1025,Experience 1025,Social,0.838744739121835,0.7279884901895025,0.5876677647056102,0.0811540004238993,14,Social,Sports,0.2894563501287995,0.2564252040875889,11,1.0,0.0,0.05,0.7017885854231893,0,0.8535796475670627,1
224,1014,Experience 1014,Social,0.7084360738896248,0.6919622480914536,0.5066406143622445,0.7631554898199004,35,Social,Sports,0.2894563501287995,0.2564252040875889,11,1.0,0.0,0.4,0.782815735766555,0,0.8178819427479218,2
224,1107,Experience 1107,Social,0.7428970964662264,0.8045676070342606,0.8160785123357384,0.9076048913904824,23,Social,Sports,0.2894563501287995,0.2564252040875889,11,1.0,0.0,0.2,0.4733778377930612,0,0.813065170468347,3
224,1097,Experience 1097,Social,0.6621084266035628,0.3766200397542547,0.5070806368539267,0.2458755870050586,23,Social,Sports,0.2894563501287995,0.2564252040875889,11,1.0,0.0,0.2,0.7823757132748729,0,0.810898309673702,4
224,1084,Experience 1084,Social,0.6722561348379004,0.2863456816441453,0.5362524927433157,0.7470758006298863,26,Social,Sports,0.2894563501287995,0.2564252040875889,11,1.0,0.0,0.25,0.7532038573854839,0,0.799223761640462,5
225,1075,Experience 1075,Puzzle,0.7701763699744956,0.5714931074517187,0.7080993700732455,0.0043057756676786,58,Puzzle,Sports,0.6189521007482497,0.6037238640971894,49,1.0,0.0,0.15,0.9108527306750042,1,0.8413447928448203,1
225,1046,Experience 1046,Puzzle,0.9358581895296346,0.2937905951089806,0.3646871905132503,0.5570017818814502,30,Puzzle,Sports,0.6189521007482497,0.6037238640971894,49,1.0,0.0,0.3166666666666666,0.7457350897650006,1,0.8123199857275903,2
225,1003,Experience 1003,Puzzle,0.7658593377467232,0.3759100169419204,0.0773164253661275,0.4674845394285718,49,Puzzle,Sports,0.6189521007482497,0.6037238640971894,49,1.0,0.0,0.0,0.4583643246178779,1,0.7724187823802111,3
225,1026,Experience 1026,Puzzle,0.7847705334160814,0.4236675665053301,0.2918167090217533,0.0158055554401338,14,Puzzle,Sports,0.6189521007482497,0.6037238640971894,49,1.0,0.0,0.5833333333333334,0.6728646082735037,1,0.7661932297384078,4
225,1030,Experience 1030,Puzzle,0.5255875329645523,0.2576702884243441,0.6969604774228595,0.5681673512913645,13,Puzzle,Sports,0.6189521007482497,0.6037238640971894,49,1.0,0.0,0.6,0.9219916233253902,1,0.7460696310622406,5
226,1027,Experience 1027,Sports,0.8258355726034926,0.7779980359761599,0.5071112833110228,0.4772006332829246,49,Sports,Strategy,0.8927368906905975,0.5792254882620643,39,1.0,0.0,0.1666666666666666,0.6143743926204254,1,0.8026459623672968,1
226,1106,Experience 1106,Sports,0.8146785788760947,0.3647619692710552,0.6750256601127794,0.7960604476258709,49,Sports,Strategy,0.8927368906905975,0.5792254882620643,39,1.0,0.0,0.1666666666666666,0.782288769422182,0,0.8014351132405556,2
226,1091,Experience 1091,Sports,0.6742348817628386,0.2717222536331008,0.7498162980972818,0.6422524185679935,12,Sports,Strategy,0.8927368906905975,0.5792254882620643,39,1.0,0.0,0.45,0.8570794074066843,0,0.7587277758630034,3
226,1015,Experience 1015,Sports,0.9316862802198296,0.7502302540767141,0.1563447605350174,0.9300033473547172,10,Sports,Strategy,0.8927368906905975,0.5792254882620643,39,1.0,0.0,0.4833333333333333,0.26360786984442,1,0.7341243752123278,4
226,1083,Experience 1083,Sports,0.5638116113845065,0.5523903507798276,0.3674940432740611,0.3952346537588943,26,Sports,Strategy,0.8927368906905975,0.5792254882620643,39,1.0,0.0,0.2166666666666666,0.4747571525834636,0,0.7130769988378999,5
227,1078,Experience 1078,Simulation,0.9139745006021852,0.4875947260651535,0.1081242288365573,0.0386443098268846,51,Simulation,Sports,0.2749579276193406,0.0124456699557271,36,1.0,0.0,0.25,0.8331663012172167,1,0.792443601319757,1
227,1020,Experience 1020,Simulation,0.8220634578382588,0.5054615596538111,0.3982077558970217,0.6135164847298321,13,Simulation,Sports,0.2749579276193406,0.0124456699557271,36,1.0,0.0,0.3833333333333333,0.876750171722319,0,0.7711943250704729,2
227,1010,Experience 1010,Simulation,0.8201589080775701,0.1741976609077686,0.1927429310808082,0.4388217018019487,21,Simulation,Sports,0.2749579276193406,0.0124456699557271,36,1.0,0.0,0.25,0.9177850034614676,0,0.7647718077385208,3
227,1016,Experience 1016,Simulation,0.6327408434291123,0.2893552650923534,0.337198205686132,0.4979318527888876,53,Simulation,Sports,0.2749579276193406,0.0124456699557271,36,1.0,0.0,0.2833333333333333,0.9377597219332086,1,0.7442801136288313,4
227,1028,Experience 1028,Simulation,0.7474374024719366,0.7598079156453001,0.9057260947827066,0.4943145335346177,16,Simulation,Sports,0.2749579276193406,0.0124456699557271,36,1.0,0.0,0.3333333333333333,0.3692318328366339,0,0.7244741000328129,5
228,1095,Experience 1095,Creative,0.5802362817422383,0.4006003917193433,0.7708173982045061,0.4033544032491283,54,Creative,Action,0.8731968863917172,0.7551066612373083,49,1.0,0.0,0.0833333333333333,0.8976205118127889,0,0.7890412991064302,1
228,1076,Experience 1076,Creative,0.7805257487778566,0.3562342599893083,0.7812983230640933,0.571167362055741,8,Creative,Action,0.8731968863917172,0.7551066612373083,49,1.0,0.0,0.6833333333333333,0.908101436672376,0,0.7723998216053811,2
228,1065,Experience 1065,Creative,0.7619316682455927,0.3645751585148475,0.2630179910479239,0.9645188861392016,47,Creative,Action,0.8731968863917172,0.7551066612373083,49,1.0,0.0,0.0333333333333333,0.3898211046562068,1,0.740174624224909,3
228,1000,Experience 1000,Action,0.9096695293967186,0.6516437731703687,0.6290364009047581,0.2407530712142694,49,Creative,Action,0.8731968863917172,0.7551066612373083,49,0.0,1.0,0.0,0.7558395145130409,0,0.6803832697406524,4
228,1103,Experience 1103,Action,0.6677544964493587,0.4461723957193605,0.794276194278496,0.1853752728024856,59,Creative,Action,0.8731968863917172,0.7551066612373083,49,0.0,1.0,0.1666666666666666,0.9210793078867788,0,0.6290301587538167,5
229,1043,Experience 1043,Creative,0.8838983032607785,0.7641225701636372,0.5942808569171103,0.6062993981927156,47,Creative,Action,0.5966793887608725,0.5180968585604246,29,1.0,0.0,0.3,0.9976014681562378,1,0.8325804789186135,1
229,1087,Experience 1087,Creative,0.7417160017369715,0.3980069401610766,0.5803538931422866,0.1954958273965873,33,Creative,Action,0.5966793887608725,0.5180968585604246,29,1.0,0.0,0.0666666666666666,0.983674504381414,1,0.8085114495800259,2
229,1021,Experience 1021,Creative,0.6317033375365485,0.227795161908673,0.5969784094803497,0.8897794665398687,40,Creative,Action,0.5966793887608725,0.5180968585604246,29,1.0,0.0,0.1833333333333333,0.9997009792805228,0,0.7712116561745345,3
229,1000,Experience 1000,Action,0.9096695293967186,0.6516437731703687,0.6290364009047581,0.2407530712142694,49,Creative,Action,0.5966793887608725,0.5180968585604246,29,0.0,1.0,0.3333333333333333,0.9676429878561144,1,0.6661618293912703,4
229,1103,Experience 1103,Action,0.6677544964493587,0.4461723957193605,0.794276194278496,0.1853752728024856,59,Creative,Action,0.5966793887608725,0.5180968585604246,29,0.0,1.0,0.5,0.8024031944823764,0,0.5573397411704091,5
230,1115,Experience 1115,Simulation,0.626658707429628,0.7075065986188209,0.5404405149990236,0.2246894745458737,42,Simulation,Action,0.6444336939651063,0.5145573958674259,36,1.0,0.0,0.1,0.8960068210339173,0,0.7715382179288421,1
230,1020,Experience 1020,Simulation,0.8220634578382588,0.5054615596538111,0.3982077558970217,0.6135164847298321,13,Simulation,Action,0.6444336939651063,0.5145573958674259,36,1.0,0.0,0.3833333333333333,0.7537740619319153,0,0.7450203072023932,2
230,1000,Experience 1000,Action,0.9096695293967186,0.6516437731703687,0.6290364009047581,0.2407530712142694,49,Simulation,Action,0.6444336939651063,0.5145573958674259,36,0.0,1.0,0.2166666666666666,0.9846027069396518,1,0.6620524562704301,3
230,1119,Experience 1119,Action,0.8086136050725224,0.7572883677081093,0.5086964614589882,0.1619415702496311,9,Simulation,Action,0.6444336939651063,0.5145573958674259,36,0.0,1.0,0.45,0.8642627674938819,1,0.591769952225328,4
230,1032,Experience 1032,Action,0.9183909657409184,0.1782087510115781,0.2798409650960937,0.836613041032693,59,Simulation,Action,0.6444336939651063,0.5145573958674259,36,0.0,1.0,0.3833333333333333,0.6354072711309874,0,0.5366382612797251,5
231,1051,Experience 1051,Adventure,0.7608650542535511,0.4945204429565272,0.5049786641965721,0.9492935230092574,34,Adventure,Strategy,0.5649143342120196,0.5943517834781853,34,1.0,0.0,0.0,0.9400643299845524,0,0.7985123082972235,1
231,1082,Experience 1082,Adventure,0.940069744877272,0.6645999956719907,0.1368397110942475,0.0890420050750532,28,Adventure,Strategy,0.5649143342120196,0.5943517834781853,34,1.0,0.0,0.1,0.5719253768822279,1,0.783577544971031,2
231,1096,Experience 1096,Adventure,0.7903170826018652,0.4751627362769494,0.5362341337297925,0.9233469677258124,13,Adventure,Strategy,0.5649143342120196,0.5943517834781853,34,1.0,0.0,0.35,0.9713197995177728,0,0.7798702340012573,3
231,1117,Experience 1117,Adventure,0.4143954852484882,0.5042520610293434,0.5381695778516243,0.3991953026577904,51,Adventure,Strategy,0.5649143342120196,0.5943517834781853,34,1.0,0.0,0.2833333333333333,0.9732552436396048,0,0.7258208722436613,4
231,1063,Experience 1063,Strategy,0.7810917854701819,0.2349952712342425,0.5114173417348135,0.235256388415645,21,Adventure,Strategy,0.5649143342120196,0.5943517834781853,34,0.0,1.0,0.2166666666666666,0.9465030075227938,0,0.5808040664418184,5
232,1115,Experience 1115,Simulation,0.626658707429628,0.7075065986188209,0.5404405149990236,0.2246894745458737,42,Simulation,Puzzle,0.8885964651356233,0.7289070785127498,43,1.0,0.0,0.0166666666666666,0.6518440498634003,1,0.7671524020709183,1
232,1114,Experience 1114,Simulation,0.9094073794904848,0.2867325336723821,0.0751050358773748,0.4020477981570693,23,Simulation,Puzzle,0.8885964651356233,0.7289070785127498,43,1.0,0.0,0.3333333333333333,0.1865085707417515,0,0.6888856813843368,2
232,1010,Experience 1010,Simulation,0.8201589080775701,0.1741976609077686,0.1927429310808082,0.4388217018019487,21,Simulation,Puzzle,0.8885964651356233,0.7289070785127498,43,1.0,0.0,0.3666666666666666,0.304146465945185,1,0.6799015399472019,3
232,1075,Experience 1075,Puzzle,0.7701763699744956,0.5714931074517187,0.7080993700732455,0.0043057756676786,58,Simulation,Puzzle,0.8885964651356233,0.7289070785127498,43,0.0,1.0,0.25,0.8195029049376222,0,0.6335955790556301,4
232,1004,Experience 1004,Puzzle,0.809305382335664,0.5027055170834634,0.7716046143560276,0.3920600224154432,16,Simulation,Puzzle,0.8885964651356233,0.7289070785127498,43,0.0,1.0,0.45,0.8830081492204043,0,0.6191844379380513,5
233,1055,Experience 1055,Action,0.9121309206982589,0.3826203354113438,0.2499073592941251,0.1919211614110854,38,Action,Sports,0.6495727331986367,0.3422420543991321,24,1.0,0.0,0.2333333333333333,0.6003346260954885,0,0.7968402882528343,1
233,1116,Experience 1116,Action,0.6678760843020042,0.5482724230839826,0.6479003468582198,0.8466710505082435,57,Action,Sports,0.6495727331986367,0.3422420543991321,24,1.0,0.0,0.55,0.9983276136595832,1,0.79624572447168,2
233,1103,Experience 1103,Action,0.6677544964493587,0.4461723957193605,0.794276194278496,0.1853752728024856,59,Action,Sports,0.6495727331986367,0.3422420543991321,24,1.0,0.0,0.5833333333333334,0.8552965389201407,0,0.7808547840202562,3
233,1035,Experience 1035,Action,0.684933354468736,0.2628151072276272,0.2926692360835166,0.7930049789596304,54,Action,Sports,0.6495727331986367,0.3422420543991321,24,1.0,0.0,0.5,0.6430965028848799,1,0.7326814146157982,4
233,1092,Experience 1092,Sports,0.8280410369904486,0.5343815491606264,0.7426691928850321,0.6904019545155015,39,Action,Sports,0.6495727331986367,0.3422420543991321,24,0.0,1.0,0.25,0.9069035403136048,0,0.6836935433401286,5
234,1060,Experience 1060,Strategy,0.8620933017122632,0.1051567799118504,0.3772606570904063,0.1400554046894906,58,Strategy,Social,0.9440202300024326,0.5883266510053996,55,1.0,0.0,0.05,0.4332404270879737,1,0.7627833615751874,1
234,1063,Experience 1063,Strategy,0.7810917854701819,0.2349952712342425,0.5114173417348135,0.235256388415645,21,Strategy,Social,0.9440202300024326,0.5883266510053996,55,1.0,0.0,0.5666666666666667,0.5673971117323808,0,0.7288805911962467,2
234,1107,Experience 1107,Social,0.7428970964662264,0.8045676070342606,0.8160785123357384,0.9076048913904824,23,Strategy,Social,0.9440202300024326,0.5883266510053996,55,0.0,1.0,0.5333333333333333,0.8720582823333057,1,0.6988427489867944,3
234,1014,Experience 1014,Social,0.7084360738896248,0.6919622480914536,0.5066406143622445,0.7631554898199004,35,Strategy,Social,0.9440202300024326,0.5883266510053996,55,0.0,1.0,0.3333333333333333,0.5626203843598119,0,0.6470482598926144,4
234,1047,Experience 1047,Strategy,0.22550606962591,0.2148767550411004,0.6209051459122696,0.296299630453485,14,Strategy,Social,0.9440202300024326,0.5883266510053996,55,1.0,0.0,0.6833333333333333,0.676884915909837,0,0.6111928962312101,5
235,1017,Experience 1017,Adventure,0.8986224157650411,0.4138920991005588,0.5580723954683906,0.6429984233408326,53,Adventure,Creative,0.3925993675728778,0.8799364845474906,52,1.0,0.0,0.0166666666666666,0.8345269721044872,1,0.8340952809792537,1
235,1077,Experience 1077,Adventure,0.8965830938027713,0.1988675594053931,0.098043795325636,0.9940777724523784,46,Adventure,Creative,0.3925993675728778,0.8799364845474906,52,1.0,0.0,0.1,0.7054444277527583,0,0.790495373799089,2
235,1057,Experience 1057,Adventure,0.6456559365327232,0.2179960435691,0.3788184780326499,0.8119882015105448,28,Adventure,Creative,0.3925993675728778,0.8799364845474906,52,1.0,0.0,0.4,0.9862191104597722,0,0.7661332684361345,3
